transaction_id,customer_id,amount,timestamp,payment_method,status,failure_reason,retry_count,checkout_completed,subscription,recovery_eligible,recovery_probability_ground_truth,recovery_outcome
TX01466,C0814,3250.29,2026-06-10 13:21:44.245926,NETBANKING,SUCCESS,,0,True,True,False,,
TX01467,C0065,2079.21,2026-06-13 06:17:44.245926,CARD,SUCCESS,,0,True,True,False,,
TX01468,C0088,662.45,2026-07-20 11:37:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX01469,C0095,2090.63,2026-07-11 06:27:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01470,C0060,3753.44,2026-08-20 14:34:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX01471,C0358,10315.41,2026-08-21 15:52:44.245926,NETBANKING,FAILED,INSUFFICIENT_FUNDS,0,True,True,True,0.45,False
TX01472,C0258,9964.74,2026-06-19 23:44:44.245926,CARD,FAILED,BANK_DECLINE,2,True,False,True,0.35000000000000003,False
TX01473,C0166,14398.64,2026-07-19 07:34:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01474,C0672,5971.57,2026-08-16 05:59:44.245926,CARD,SUCCESS,,0,True,True,False,,
TX01475,C0764,6545.04,2026-06-06 23:47:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX01476,C0609,6024.61,2026-07-27 06:53:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX01477,C0859,13430.35,2026-07-30 20:49:44.245926,UPI,FAILED,TIMEOUT,1,False,False,True,0.63,True
TX01478,C0208,14731.78,2026-07-07 00:11:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX01479,C0998,3398.47,2026-08-25 14:20:44.245926,CARD,FAILED,INSUFFICIENT_FUNDS,1,True,True,True,0.23,True
TX01480,C0212,8578.27,2026-07-16 06:26:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX01481,C0547,4391.6,2026-08-12 20:37:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX01482,C0384,1302.69,2026-08-19 20:13:44.245926,NETBANKING,FAILED,BANK_DECLINE,1,False,True,True,0.33000000000000007,False
TX01483,C0948,7752.61,2026-08-03 10:05:44.245926,NETBANKING,FAILED,BANK_DECLINE,0,True,False,True,0.43000000000000005,False
TX01484,C0010,12499.33,2026-06-10 14:17:44.245926,WALLET,SUCCESS,,0,True,True,False,,
TX01485,C0975,2639.94,2026-06-13 05:34:44.245926,UPI,FAILED,INSUFFICIENT_FUNDS,1,False,False,True,0.35,False
TX01486,C0029,12185.77,2026-08-10 03:10:44.245926,UPI,FAILED,INSUFFICIENT_FUNDS,0,False,False,True,0.45,True
TX01487,C0042,6474.83,2026-06-10 07:18:44.245926,CARD,FAILED,NETWORK_ERROR,1,True,True,True,0.68,False
TX01488,C0789,9216.04,2026-08-19 23:10:44.245926,WALLET,SUCCESS,,0,True,True,False,,
TX01489,C0947,1882.62,2026-07-15 08:39:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX01490,C0974,8734.56,2026-06-22 15:00:44.245926,UPI,FAILED,NETWORK_ERROR,1,True,True,True,0.68,True
TX01491,C0242,12263.41,2026-08-17 01:15:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01492,C0047,656.37,2026-08-30 19:28:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX01493,C0586,12207.13,2026-08-24 18:06:44.245926,CARD,SUCCESS,,0,True,True,False,,
TX01494,C0167,8653.94,2026-08-22 03:11:44.245926,WALLET,SUCCESS,,0,True,True,False,,
TX01495,C0340,11030.66,2026-08-26 08:46:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01496,C0483,3095.01,2026-06-23 07:55:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX01497,C0734,5475.96,2026-07-30 17:46:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX01498,C0635,12083.46,2026-07-14 09:25:44.245926,WALLET,FAILED,TIMEOUT,1,False,True,True,0.75,True
TX01499,C0516,1783.42,2026-07-19 20:08:44.245926,CARD,SUCCESS,,0,True,True,False,,
TX01500,C0603,5164.52,2026-06-24 20:03:44.245926,CARD,FAILED,EXPIRED_CARD,1,False,False,True,0.01,False
TX01501,C0962,13110.66,2026-08-31 13:33:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX01502,C0381,3848.56,2026-07-21 13:44:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX01503,C0543,6168.53,2026-06-09 14:25:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX01504,C0515,8866.76,2026-08-28 17:25:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01505,C0703,740.68,2026-07-05 05:09:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX01506,C0951,13354.01,2026-06-09 20:25:44.245926,UPI,SUCCESS,,0,True,True,False,,
TX01507,C0824,11087.93,2026-08-27 13:34:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX01508,C0877,1216.23,2026-07-19 08:52:44.245926,NETBANKING,FAILED,NETWORK_ERROR,2,False,False,True,0.7,False
TX01509,C0953,14721.52,2026-08-29 21:47:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX01510,C0632,13961.64,2026-08-24 05:29:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01511,C0104,4276.47,2026-06-08 05:52:44.245926,NETBANKING,FAILED,NETWORK_ERROR,1,True,False,True,0.8,True
TX01512,C0558,12792.55,2026-08-31 20:52:44.245926,CARD,SUCCESS,,0,True,True,False,,
TX01513,C0906,687.4,2026-08-14 14:36:44.245926,NETBANKING,FAILED,EXPIRED_CARD,2,True,False,True,0.08000000000000002,False
TX01514,C0023,7387.95,2026-07-09 16:22:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX01515,C0136,6616.86,2026-07-13 07:06:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX01516,C0174,2034.49,2026-07-30 11:35:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX01517,C0345,3146.59,2026-07-14 04:17:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX01518,C0256,1652.26,2026-06-05 08:38:44.245926,CARD,SUCCESS,,0,True,True,False,,
TX01519,C0536,13358.53,2026-08-15 15:24:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX01520,C0737,12085.98,2026-08-22 22:20:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01521,C0568,1426.19,2026-06-15 23:29:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX01522,C0841,4917.65,2026-07-29 06:40:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX01523,C0538,4598.47,2026-07-29 14:46:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX01524,C0112,9951.88,2026-06-11 09:32:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX01525,C0659,7575.46,2026-08-10 08:47:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX01526,C0781,12923.77,2026-07-14 19:36:44.245926,CARD,FAILED,INSUFFICIENT_FUNDS,1,True,False,True,0.23,False
TX01527,C0957,4232.77,2026-08-06 22:59:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01528,C0841,5395.54,2026-07-11 20:09:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX01529,C0138,4412.82,2026-06-22 23:21:44.245926,UPI,FAILED,EXPIRED_CARD,2,True,True,True,0.01,False
TX01530,C0541,12300.78,2026-06-17 08:48:44.245926,CARD,SUCCESS,,0,True,True,False,,
TX01531,C0660,6772.08,2026-08-13 00:05:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX01532,C0671,7633.94,2026-06-07 12:25:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01533,C0985,4716.07,2026-08-31 06:58:44.245926,UPI,SUCCESS,,0,True,True,False,,
TX01534,C0534,9263.29,2026-07-19 12:48:44.245926,WALLET,SUCCESS,,0,True,True,False,,
TX01535,C0677,6827.09,2026-06-24 20:59:44.245926,WALLET,SUCCESS,,0,True,True,False,,
TX01536,C0485,6636.95,2026-06-09 04:50:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01537,C0916,11516.05,2026-08-28 18:04:44.245926,NETBANKING,SUCCESS,,0,True,True,False,,
TX01538,C0608,13429.59,2026-08-27 10:20:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX01539,C0195,11373.78,2026-06-24 03:43:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01540,C0868,12489.82,2026-07-13 22:56:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX01541,C0498,13949.93,2026-08-11 22:19:44.245926,WALLET,SUCCESS,,0,True,True,False,,
TX01542,C0063,6005.23,2026-08-09 02:22:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX01543,C0352,14866.1,2026-07-23 02:53:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX01544,C0153,8654.05,2026-07-21 16:15:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX01545,C0039,7169.79,2026-08-27 14:38:44.245926,CARD,FAILED,NETWORK_ERROR,0,True,False,True,0.9,True
TX01546,C0190,11638.69,2026-07-01 08:55:44.245926,WALLET,FAILED,TIMEOUT,1,True,False,True,0.83,True
TX01547,C0198,9899.56,2026-08-13 16:11:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX01548,C0005,8656.08,2026-07-03 15:53:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01549,C0843,6823.99,2026-06-06 00:24:44.245926,CARD,FAILED,TIMEOUT,1,True,False,True,0.75,True
TX01550,C0023,6306.58,2026-07-27 04:46:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX01551,C0422,9271.83,2026-07-03 00:41:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01552,C0661,4092.7,2026-08-15 01:20:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX01553,C0161,2170.17,2026-07-31 19:40:44.245926,WALLET,SUCCESS,,0,True,True,False,,
TX01554,C0052,9942.88,2026-06-25 14:57:44.245926,UPI,FAILED,NETWORK_ERROR,0,True,False,True,0.9,True
TX01555,C0122,8435.09,2026-06-25 04:39:44.245926,WALLET,SUCCESS,,0,True,True,False,,
TX01556,C0402,4108.1,2026-06-27 21:04:44.245926,CARD,SUCCESS,,0,True,True,False,,
TX01557,C0586,12786.29,2026-07-23 15:17:44.245926,CARD,FAILED,INSUFFICIENT_FUNDS,2,True,False,True,0.25,True
TX01558,C0120,1438.52,2026-06-23 00:25:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX01559,C0326,12393.59,2026-07-12 07:22:44.245926,NETBANKING,SUCCESS,,0,True,True,False,,
TX01560,C0964,4461.34,2026-06-06 16:37:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01561,C0401,5224.29,2026-07-11 14:16:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01562,C0959,14154.45,2026-07-01 05:04:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX01563,C0885,955.78,2026-08-28 02:58:44.245926,UPI,SUCCESS,,0,True,True,False,,
TX01564,C0501,1861.61,2026-06-23 16:40:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01565,C0360,11778.84,2026-07-20 16:49:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01566,C0170,14117.12,2026-07-08 22:16:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX01567,C0368,10976.02,2026-07-09 03:11:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01568,C0789,14341.14,2026-08-30 16:49:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX01569,C0173,7701.39,2026-07-26 17:33:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01570,C0952,8222.82,2026-06-15 11:32:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01571,C0993,1056.04,2026-07-17 10:30:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01572,C0418,4959.01,2026-06-22 04:43:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX01573,C0182,3887.23,2026-06-26 13:41:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01574,C0992,3694.09,2026-07-03 02:24:44.245926,CARD,FAILED,INSUFFICIENT_FUNDS,0,True,False,True,0.33,False
TX01575,C0185,1471.44,2026-07-25 11:01:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX01576,C0900,9903.95,2026-07-29 12:48:44.245926,UPI,FAILED,NETWORK_ERROR,1,True,False,True,0.8,False
TX01577,C0462,3900.68,2026-08-26 05:00:44.245926,WALLET,FAILED,TIMEOUT,2,True,False,True,0.6499999999999999,True
TX01578,C0153,2034.07,2026-07-11 15:04:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX01579,C0191,8767.37,2026-08-01 00:41:44.245926,NETBANKING,FAILED,EXPIRED_CARD,0,False,True,True,0.28,False
TX01580,C0683,4171.63,2026-07-24 22:10:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX01581,C0946,1784.63,2026-08-22 14:02:44.245926,UPI,SUCCESS,,0,True,True,False,,
TX01582,C0880,10443.68,2026-06-11 02:11:44.245926,CARD,SUCCESS,,0,True,True,False,,
TX01583,C0825,13803.76,2026-08-25 18:04:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01584,C0609,10544.85,2026-06-26 10:06:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX01585,C0154,13492.17,2026-08-25 05:10:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX01586,C0794,1884.25,2026-08-09 04:18:44.245926,UPI,SUCCESS,,0,True,True,False,,
TX01587,C0038,5517.88,2026-07-15 07:18:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX01588,C0802,11188.25,2026-07-14 02:27:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX01589,C0435,2278.7,2026-06-21 03:26:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX01590,C0871,12355.56,2026-07-20 19:25:44.245926,UPI,SUCCESS,,0,True,True,False,,
TX01591,C0619,9025.23,2026-07-08 02:41:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX01592,C0103,5010.42,2026-06-20 12:44:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX01593,C0552,14188.09,2026-06-13 06:21:44.245926,UPI,SUCCESS,,0,True,True,False,,
TX01594,C0015,1009.83,2026-07-21 13:34:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX01595,C0863,12707.76,2026-07-13 06:48:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX01596,C0151,11432.31,2026-08-30 05:39:44.245926,CARD,SUCCESS,,0,True,True,False,,
TX01597,C0253,11099.0,2026-08-09 23:32:44.245926,UPI,FAILED,NETWORK_ERROR,2,True,False,True,0.7,False
TX01598,C0223,2734.21,2026-06-30 15:29:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX01599,C0108,13314.63,2026-06-30 16:52:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX01600,C0111,9210.7,2026-06-14 02:30:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX01601,C0613,2372.75,2026-06-23 06:32:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX01602,C0613,2782.13,2026-07-28 21:53:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX01603,C0650,8235.5,2026-08-16 04:06:44.245926,NETBANKING,FAILED,NETWORK_ERROR,1,True,True,True,0.8,True
TX01604,C0343,8696.13,2026-08-10 01:57:44.245926,WALLET,FAILED,TIMEOUT,0,True,True,True,0.85,True
TX01605,C0637,12717.74,2026-07-14 21:30:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX01606,C0749,1576.9,2026-06-16 21:34:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX01607,C0594,2012.0,2026-07-06 15:23:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX01608,C0351,3569.89,2026-06-11 05:06:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01609,C0195,4358.79,2026-07-31 20:18:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01610,C0724,1389.1,2026-08-06 01:30:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX01611,C0422,6670.65,2026-08-28 07:28:44.245926,CARD,FAILED,INSUFFICIENT_FUNDS,2,True,False,True,0.25,False
TX01612,C0952,823.85,2026-08-01 04:45:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01613,C0044,8919.25,2026-08-22 19:50:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01614,C0469,4199.7,2026-06-18 05:29:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX01615,C0534,7601.88,2026-06-16 10:35:44.245926,WALLET,SUCCESS,,0,True,True,False,,
TX01616,C0607,14277.24,2026-08-21 11:10:44.245926,NETBANKING,FAILED,INSUFFICIENT_FUNDS,0,True,False,True,0.45,True
TX01617,C0258,2918.29,2026-07-12 12:09:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01618,C0834,9576.09,2026-06-25 19:25:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX01619,C0359,9957.03,2026-06-20 20:02:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX01620,C0286,13163.07,2026-08-04 05:53:44.245926,CARD,FAILED,BANK_DECLINE,2,True,False,True,0.35000000000000003,False
TX01621,C0413,1951.8,2026-08-23 15:01:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01622,C0021,6468.03,2026-07-15 03:32:44.245926,NETBANKING,FAILED,TIMEOUT,2,True,False,True,0.53,True
TX01623,C0470,5409.41,2026-07-10 16:19:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX01624,C0913,7410.96,2026-08-16 16:37:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01625,C0170,10402.16,2026-06-07 01:57:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX01626,C0040,13380.22,2026-08-14 16:47:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01627,C0557,5050.92,2026-08-04 21:13:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01628,C0405,6796.69,2026-07-10 17:36:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01629,C0434,7436.93,2026-06-24 08:58:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01630,C0621,4835.11,2026-07-11 17:55:44.245926,WALLET,FAILED,NETWORK_ERROR,0,True,True,True,0.9,True
TX01631,C0507,9278.05,2026-06-16 04:57:44.245926,CARD,FAILED,BANK_DECLINE,0,False,False,True,0.43000000000000005,True
TX01632,C0513,5199.33,2026-07-06 13:10:44.245926,WALLET,FAILED,INSUFFICIENT_FUNDS,2,True,True,True,0.13,True
TX01633,C0299,14782.69,2026-08-19 17:38:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX01634,C0232,3671.22,2026-08-16 09:07:44.245926,CARD,SUCCESS,,0,True,True,False,,
TX01635,C0684,6376.91,2026-07-24 18:37:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX01636,C0650,830.3,2026-06-06 06:26:44.245926,NETBANKING,FAILED,INSUFFICIENT_FUNDS,2,True,False,True,0.25,False
TX01637,C0908,4731.56,2026-06-25 09:08:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01638,C0218,796.54,2026-08-11 16:53:44.245926,WALLET,SUCCESS,,0,True,True,False,,
TX01639,C0422,9932.56,2026-06-16 09:16:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01640,C0658,12971.16,2026-06-11 09:51:44.245926,CARD,FAILED,NETWORK_ERROR,2,True,True,True,0.5800000000000001,False
TX01641,C0654,8262.96,2026-08-27 02:12:44.245926,NETBANKING,SUCCESS,,0,True,True,False,,
TX01642,C0859,11951.51,2026-06-22 03:06:44.245926,UPI,FAILED,EXPIRED_CARD,1,True,False,True,0.01,False
TX01643,C0209,7045.91,2026-06-13 12:26:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX01644,C0030,7229.59,2026-06-30 22:54:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX01645,C0702,6273.06,2026-06-29 19:12:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX01646,C0450,8138.1,2026-06-26 17:03:44.245926,UPI,FAILED,TIMEOUT,1,True,False,True,0.75,False
TX01647,C0338,6948.37,2026-07-27 01:04:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX01648,C0765,3712.1,2026-07-08 02:34:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX01649,C0120,4865.96,2026-06-17 12:45:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX01650,C0689,1702.22,2026-06-19 20:25:44.245926,CARD,FAILED,NETWORK_ERROR,1,True,False,True,0.8,True
TX01651,C0904,7994.06,2026-08-19 20:55:44.245926,NETBANKING,FAILED,BANK_DECLINE,0,True,False,True,0.43000000000000005,False
TX01652,C0126,12564.55,2026-06-07 18:26:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX01653,C0034,6276.05,2026-06-04 22:51:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01654,C0059,8567.42,2026-07-18 22:19:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX01655,C0431,9884.53,2026-07-03 17:44:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX01656,C0301,8455.67,2026-08-10 18:32:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01657,C0094,1844.14,2026-08-07 02:13:44.245926,WALLET,SUCCESS,,0,True,True,False,,
TX01658,C0902,500.28,2026-07-21 18:30:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01659,C0830,6732.74,2026-08-31 21:52:44.245926,UPI,SUCCESS,,0,True,True,False,,
TX01660,C0023,7579.21,2026-07-31 10:33:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX01661,C0378,11310.2,2026-07-24 05:48:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01662,C0798,2028.47,2026-07-01 05:25:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX01663,C0986,4285.28,2026-07-03 18:56:44.245926,CARD,FAILED,BANK_DECLINE,1,True,False,True,0.33000000000000007,True
TX01664,C0871,12101.36,2026-08-30 02:20:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX01665,C0047,3993.22,2026-07-16 13:51:44.245926,UPI,SUCCESS,,0,True,True,False,,
TX01666,C0422,11277.43,2026-08-21 00:46:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01667,C0849,10811.7,2026-07-17 13:52:44.245926,NETBANKING,SUCCESS,,0,True,True,False,,
TX01668,C0342,2510.13,2026-06-10 13:09:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX01669,C0636,10611.53,2026-06-22 13:59:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01670,C0930,5166.22,2026-06-10 00:10:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01671,C0327,1281.55,2026-08-01 08:47:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX01672,C0035,9543.68,2026-08-27 21:40:44.245926,UPI,SUCCESS,,0,True,True,False,,
TX01673,C0611,13699.21,2026-07-13 05:39:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX01674,C0757,9480.16,2026-07-11 03:38:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX01675,C0733,9731.51,2026-06-22 21:14:44.245926,CARD,SUCCESS,,0,True,True,False,,
TX01676,C0350,11040.67,2026-06-29 22:19:44.245926,UPI,SUCCESS,,0,True,True,False,,
TX01677,C0232,2162.55,2026-07-21 23:42:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01678,C0282,5153.35,2026-08-13 17:05:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX01679,C0445,14509.89,2026-08-10 13:15:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX01680,C0935,7259.08,2026-06-19 17:54:44.245926,WALLET,SUCCESS,,0,True,True,False,,
TX01681,C0825,3481.72,2026-08-28 01:18:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01682,C0249,2722.83,2026-08-23 01:18:44.245926,CARD,SUCCESS,,0,True,True,False,,
TX01683,C0041,14556.68,2026-06-16 21:54:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01684,C0067,10073.18,2026-07-04 05:13:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX01685,C0840,3839.36,2026-07-10 05:44:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01686,C0583,7274.83,2026-07-02 19:44:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01687,C0878,1449.54,2026-07-29 13:09:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX01688,C0807,14198.7,2026-08-19 07:43:44.245926,NETBANKING,FAILED,TIMEOUT,0,True,False,True,0.85,True
TX01689,C0767,10374.9,2026-07-25 05:26:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01690,C0522,2916.78,2026-08-22 06:47:44.245926,UPI,FAILED,TIMEOUT,1,True,False,True,0.63,True
TX01691,C0593,13181.53,2026-08-27 05:46:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX01692,C0908,2931.38,2026-08-11 11:54:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01693,C0577,5606.57,2026-06-22 04:25:44.245926,NETBANKING,SUCCESS,,0,True,True,False,,
TX01694,C0541,1683.39,2026-07-08 00:29:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01695,C0431,491.02,2026-06-29 07:07:44.245926,UPI,SUCCESS,,0,True,True,False,,
TX01696,C0559,7337.4,2026-06-08 10:37:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX01697,C0148,4330.36,2026-06-09 15:41:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX01698,C0550,12988.82,2026-08-27 21:00:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX01699,C0052,6980.87,2026-06-20 06:17:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX01700,C0387,11333.62,2026-08-16 22:32:44.245926,WALLET,FAILED,NETWORK_ERROR,1,True,True,True,0.8,False
TX01701,C0879,13102.42,2026-06-16 10:16:44.245926,UPI,SUCCESS,,0,True,True,False,,
TX01702,C0833,2055.57,2026-07-14 19:15:44.245926,CARD,FAILED,BANK_DECLINE,0,True,False,True,0.55,False
TX01703,C0867,9930.05,2026-08-10 13:40:44.245926,NETBANKING,FAILED,NETWORK_ERROR,2,True,False,True,0.5800000000000001,True
TX01704,C0096,8926.66,2026-08-29 09:32:44.245926,NETBANKING,SUCCESS,,0,True,False,False,,
TX01705,C0522,10068.08,2026-07-12 08:16:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX01706,C0227,1254.84,2026-08-18 13:01:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX01707,C0373,4219.55,2026-06-20 03:42:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01708,C0134,3220.65,2026-07-20 10:53:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01709,C0973,12679.22,2026-08-29 02:31:44.245926,UPI,SUCCESS,,0,True,True,False,,
TX01710,C0292,5455.07,2026-07-05 12:35:44.245926,WALLET,SUCCESS,,0,True,False,False,,
TX01711,C0936,1565.6,2026-08-28 02:53:44.245926,CARD,SUCCESS,,0,True,False,False,,
TX01712,C0274,1631.26,2026-08-09 20:24:44.245926,CARD,SUCCESS,,0,True,True,False,,
TX01713,C0973,9511.39,2026-06-06 06:36:44.245926,UPI,SUCCESS,,0,True,False,False,,
TX01714,C0123,3497.63,2026-07-08 12:51:44.245926,CARD,FAILED,BANK_DECLINE,2,False,False,True,0.23000000000000004,False
TX01715,C0157,13009.41,2026-08-11 11:25:44.245926,NETBANKING,FAILED,INSUFFICIENT_FUNDS,0,True,False,True,0.45,True
TX01716,C0789,8606.09,2026-07-12 03:02:44.245926,WALLET,SUCCESS,,0,True,True,False,,
