timestamp,transaction_id,amount,failure_reason,recovery_probability,action,policy_status,decision_reason,execution_success,execution_message,verification_status,recovered_amount,ground_truth_recovery,original_retry_count
2026-09-03T23:13:31.750503,TX01057,14812.13,NETWORK_ERROR,0.7453,RETRY_PAYMENT,ALLOWED,Network failure with 74.53% predicted recovery probability. Automatic retry is permitted.,True,Payment retry succeeded.,SUCCESS,14812.13,True,1
2026-09-03T23:13:31.762493,TX01060,5099.56,INSUFFICIENT_FUNDS,0.4957,ESCALATE,ALLOWED,Insufficient funds detected. Automated collection is intentionally avoided and the transaction is escalated.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,0
2026-09-03T23:13:31.780500,TX01061,10082.5,BANK_DECLINE,0.2648,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:31.830561,TX01065,12184.18,TIMEOUT,0.6962,CREATE_PAYMENT_LINK,ALLOWED,Timeout with 69.62% predicted recovery probability. A payment link provides a safer recovery path.,True,Payment link created successfully.,SUCCESS,12184.18,True,1
2026-09-03T23:13:31.856041,TX01066,11245.88,BANK_DECLINE,0.4628,ESCALATE,ALLOWED,Bank decline with 46.28% predicted recovery probability. Merchant/customer intervention is recommended.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,0
2026-09-03T23:13:31.871040,TX01076,3470.86,INSUFFICIENT_FUNDS,0.3397,ESCALATE,ALLOWED,Insufficient funds detected. Automated collection is intentionally avoided and the transaction is escalated.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,1
2026-09-03T23:13:31.880042,TX01079,10992.71,FRAUD_SUSPECTED,0.0288,ESCALATE,BLOCKED,Automated recovery blocked because fraud was suspected.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:31.888038,TX01084,1095.61,INSUFFICIENT_FUNDS,0.34,ESCALATE,ALLOWED,Insufficient funds detected. Automated collection is intentionally avoided and the transaction is escalated.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,1
2026-09-03T23:13:31.896118,TX01087,1798.63,FRAUD_SUSPECTED,0.1018,ESCALATE,BLOCKED,Automated recovery blocked because fraud was suspected.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,0
2026-09-03T23:13:31.906644,TX01106,10519.67,BANK_DECLINE,0.3849,ESCALATE,ALLOWED,Bank decline with 38.49% predicted recovery probability. Merchant/customer intervention is recommended.,True,Transaction escalated to merchant.,ESCALATED,0.0,True,1
2026-09-03T23:13:31.917659,TX01124,3938.22,NETWORK_ERROR,0.8579,RETRY_PAYMENT,ALLOWED,Network failure with 85.79% predicted recovery probability. Automatic retry is permitted.,True,Payment retry succeeded.,SUCCESS,3938.22,True,0
2026-09-03T23:13:31.927657,TX01127,3566.72,NETWORK_ERROR,0.8165,RETRY_PAYMENT,ALLOWED,Network failure with 81.65% predicted recovery probability. Automatic retry is permitted.,True,Payment retry succeeded.,SUCCESS,3566.72,True,0
2026-09-03T23:13:31.935655,TX01128,7497.39,TIMEOUT,0.5944,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,True,2
2026-09-03T23:13:31.945652,TX01141,2727.16,NETWORK_ERROR,0.7762,RETRY_PAYMENT,ALLOWED,Network failure with 77.62% predicted recovery probability. Automatic retry is permitted.,True,Payment retry succeeded.,SUCCESS,2727.16,True,1
2026-09-03T23:13:31.953654,TX01142,6532.56,FRAUD_SUSPECTED,0.0776,ESCALATE,BLOCKED,Automated recovery blocked because fraud was suspected.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,0
2026-09-03T23:13:31.963654,TX01143,10558.86,NETWORK_ERROR,0.8519,RETRY_PAYMENT,ALLOWED,Network failure with 85.19% predicted recovery probability. Automatic retry is permitted.,True,Payment retry succeeded.,SUCCESS,10558.86,True,0
2026-09-03T23:13:31.972654,TX01149,6514.02,NETWORK_ERROR,0.8457,RETRY_PAYMENT,ALLOWED,Network failure with 84.57% predicted recovery probability. Automatic retry is permitted.,True,Payment retry succeeded.,SUCCESS,6514.02,True,0
2026-09-03T23:13:31.982653,TX01150,12909.75,TIMEOUT,0.6944,CREATE_PAYMENT_LINK,ALLOWED,Timeout with 69.44% predicted recovery probability. A payment link provides a safer recovery path.,True,Payment link created successfully.,SUCCESS,12909.75,True,1
2026-09-03T23:13:31.993671,TX01153,12770.77,TIMEOUT,0.5463,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,True,2
2026-09-03T23:13:32.001671,TX01156,6337.57,BANK_DECLINE,0.554,CREATE_PAYMENT_LINK,ALLOWED,Bank decline with 55.40% predicted recovery probability. A payment link provides an alternative payment path without blindly retrying the decline.,True,Payment link created successfully.,SUCCESS,6337.57,True,0
2026-09-03T23:13:32.011185,TX01162,2656.59,FRAUD_SUSPECTED,0.026,ESCALATE,BLOCKED,Automated recovery blocked because fraud was suspected.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:32.020189,TX01176,13957.75,NETWORK_ERROR,0.7977,RETRY_PAYMENT,ALLOWED,Network failure with 79.77% predicted recovery probability. Automatic retry is permitted.,True,Payment retry succeeded.,SUCCESS,13957.75,True,0
2026-09-03T23:13:32.029223,TX01180,3930.44,NETWORK_ERROR,0.8496,RETRY_PAYMENT,ALLOWED,Network failure with 84.96% predicted recovery probability. Automatic retry is permitted.,True,Payment retry succeeded.,SUCCESS,3930.44,True,0
2026-09-03T23:13:32.038228,TX01184,5168.81,EXPIRED_CARD,0.069,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:32.048222,TX01193,6892.69,NETWORK_ERROR,0.702,RETRY_PAYMENT,ALLOWED,Network failure with 70.20% predicted recovery probability. Automatic retry is permitted.,True,Payment retry succeeded.,SUCCESS,6892.69,True,1
2026-09-03T23:13:32.056222,TX01195,4557.95,BANK_DECLINE,0.2645,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:32.065225,TX01217,1677.26,BANK_DECLINE,0.5674,CREATE_PAYMENT_LINK,ALLOWED,Bank decline with 56.74% predicted recovery probability. A payment link provides an alternative payment path without blindly retrying the decline.,True,Payment link created successfully.,SUCCESS,1677.26,True,0
2026-09-03T23:13:32.073221,TX01218,609.4,EXPIRED_CARD,0.1607,ESCALATE,ALLOWED,Expired card detected. The payment method must be updated before recovery.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,1
2026-09-03T23:13:32.082225,TX01222,11522.65,FRAUD_SUSPECTED,0.0709,ESCALATE,BLOCKED,Automated recovery blocked because fraud was suspected.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,0
2026-09-03T23:13:32.092235,TX01226,12287.33,TIMEOUT,0.7654,RETRY_PAYMENT,ALLOWED,Timeout with 76.54% predicted recovery probability. Automatic retry is permitted.,True,Payment retry succeeded.,SUCCESS,12287.33,True,0
2026-09-03T23:13:32.101232,TX01233,4442.67,BANK_DECLINE,0.5333,CREATE_PAYMENT_LINK,ALLOWED,Bank decline with 53.33% predicted recovery probability. A payment link provides an alternative payment path without blindly retrying the decline.,True,Payment link created successfully. Transaction escalated to merchant.,ESCALATED,0.0,False,0
2026-09-03T23:13:32.111768,TX01241,7332.95,NETWORK_ERROR,0.6925,CREATE_PAYMENT_LINK,ALLOWED,Network failure with 69.25% predicted recovery probability. A payment link is safer than an automatic retry.,True,Payment link created successfully.,SUCCESS,7332.95,True,1
2026-09-03T23:13:32.120767,TX01242,2973.52,TIMEOUT,0.7373,RETRY_PAYMENT,ALLOWED,Timeout with 73.73% predicted recovery probability. Automatic retry is permitted.,False,Payment retry failed. Transaction escalated to merchant.,ESCALATED,0.0,False,1
2026-09-03T23:13:32.129764,TX01244,5932.82,BANK_DECLINE,0.2723,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:32.137766,TX01249,5604.62,EXPIRED_CARD,0.2491,ESCALATE,ALLOWED,Expired card detected. The payment method must be updated before recovery.,True,Transaction escalated to merchant.,ESCALATED,0.0,True,0
2026-09-03T23:13:32.147764,TX01250,13720.42,NETWORK_ERROR,0.8472,RETRY_PAYMENT,ALLOWED,Network failure with 84.72% predicted recovery probability. Automatic retry is permitted.,True,Payment retry succeeded.,SUCCESS,13720.42,True,0
2026-09-03T23:13:32.155765,TX01261,8446.09,TIMEOUT,0.5685,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:32.166797,TX01263,11224.08,BANK_DECLINE,0.5235,CREATE_PAYMENT_LINK,ALLOWED,Bank decline with 52.35% predicted recovery probability. A payment link provides an alternative payment path without blindly retrying the decline.,True,Payment link created successfully. Transaction escalated to merchant.,ESCALATED,0.0,False,0
2026-09-03T23:13:32.174768,TX01264,1434.98,BANK_DECLINE,0.347,ESCALATE,ALLOWED,Bank decline with 34.70% predicted recovery probability. Merchant/customer intervention is recommended.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,1
2026-09-03T23:13:32.182777,TX01271,7411.96,TIMEOUT,0.7213,RETRY_PAYMENT,ALLOWED,Timeout with 72.13% predicted recovery probability. Automatic retry is permitted.,True,Payment retry succeeded.,SUCCESS,7411.96,True,1
2026-09-03T23:13:32.190775,TX01280,9248.46,FRAUD_SUSPECTED,0.0576,ESCALATE,BLOCKED,Automated recovery blocked because fraud was suspected.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,1
2026-09-03T23:13:32.199778,TX01289,14683.71,EXPIRED_CARD,0.0829,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:32.207289,TX01294,927.33,BANK_DECLINE,0.2728,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:32.218301,TX01298,7133.34,NETWORK_ERROR,0.8102,RETRY_PAYMENT,ALLOWED,Network failure with 81.02% predicted recovery probability. Automatic retry is permitted.,False,Payment retry failed. Transaction escalated to merchant.,ESCALATED,0.0,False,0
2026-09-03T23:13:32.226305,TX01303,5890.19,EXPIRED_CARD,0.1488,ESCALATE,ALLOWED,Expired card detected. The payment method must be updated before recovery.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,1
2026-09-03T23:13:32.234306,TX01309,2718.64,FRAUD_SUSPECTED,0.0445,ESCALATE,BLOCKED,Automated recovery blocked because fraud was suspected.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,1
2026-09-03T23:13:32.245301,TX01310,5513.98,BANK_DECLINE,0.5302,CREATE_PAYMENT_LINK,ALLOWED,Bank decline with 53.02% predicted recovery probability. A payment link provides an alternative payment path without blindly retrying the decline.,True,Payment link created successfully. Transaction escalated to merchant.,ESCALATED,0.0,False,0
2026-09-03T23:13:32.253301,TX01312,14102.85,EXPIRED_CARD,0.0785,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:32.262315,TX01317,6476.59,INSUFFICIENT_FUNDS,0.2103,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:32.269303,TX01318,8779.5,TIMEOUT,0.724,RETRY_PAYMENT,ALLOWED,Timeout with 72.40% predicted recovery probability. Automatic retry is permitted.,False,Payment retry failed. Transaction escalated to merchant.,ESCALATED,0.0,False,1
2026-09-03T23:13:32.278330,TX01319,10579.96,FRAUD_SUSPECTED,0.0533,ESCALATE,BLOCKED,Automated recovery blocked because fraud was suspected.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,1
2026-09-03T23:13:32.286302,TX01324,12897.86,EXPIRED_CARD,0.2335,ESCALATE,ALLOWED,Expired card detected. The payment method must be updated before recovery.,True,Transaction escalated to merchant.,ESCALATED,0.0,True,0
2026-09-03T23:13:32.295309,TX01329,5454.02,EXPIRED_CARD,0.1546,ESCALATE,ALLOWED,Expired card detected. The payment method must be updated before recovery.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,1
2026-09-03T23:13:32.303308,TX01332,13667.26,NETWORK_ERROR,0.7533,RETRY_PAYMENT,ALLOWED,Network failure with 75.33% predicted recovery probability. Automatic retry is permitted.,True,Payment retry succeeded.,SUCCESS,13667.26,True,1
2026-09-03T23:13:32.311859,TX01333,7928.76,BANK_DECLINE,0.3859,ESCALATE,ALLOWED,Bank decline with 38.59% predicted recovery probability. Merchant/customer intervention is recommended.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,1
2026-09-03T23:13:32.319859,TX01335,12079.58,TIMEOUT,0.5815,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:32.331861,TX01350,13716.97,TIMEOUT,0.7124,RETRY_PAYMENT,ALLOWED,Timeout with 71.24% predicted recovery probability. Automatic retry is permitted.,True,Payment retry succeeded.,SUCCESS,13716.97,True,1
2026-09-03T23:13:32.342872,TX01354,762.32,TIMEOUT,0.7366,RETRY_PAYMENT,ALLOWED,Timeout with 73.66% predicted recovery probability. Automatic retry is permitted.,True,Payment retry succeeded.,SUCCESS,762.32,True,1
2026-09-03T23:13:32.354859,TX01359,4233.58,NETWORK_ERROR,0.8153,RETRY_PAYMENT,ALLOWED,Network failure with 81.53% predicted recovery probability. Automatic retry is permitted.,True,Payment retry succeeded.,SUCCESS,4233.58,True,0
2026-09-03T23:13:32.364860,TX01361,3976.37,INSUFFICIENT_FUNDS,0.2152,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:32.375857,TX01367,4020.04,TIMEOUT,0.5971,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,True,2
2026-09-03T23:13:32.386861,TX01377,7630.17,TIMEOUT,0.8285,RETRY_PAYMENT,ALLOWED,Timeout with 82.85% predicted recovery probability. Automatic retry is permitted.,True,Payment retry succeeded.,SUCCESS,7630.17,True,0
2026-09-03T23:13:32.397871,TX01379,14822.94,BANK_DECLINE,0.5295,CREATE_PAYMENT_LINK,ALLOWED,Bank decline with 52.95% predicted recovery probability. A payment link provides an alternative payment path without blindly retrying the decline.,True,Payment link created successfully.,SUCCESS,14822.94,True,0
2026-09-03T23:13:32.410393,TX01380,875.07,NETWORK_ERROR,0.78,RETRY_PAYMENT,ALLOWED,Network failure with 78.00% predicted recovery probability. Automatic retry is permitted.,False,Payment retry failed. Transaction escalated to merchant.,ESCALATED,0.0,False,1
2026-09-03T23:13:32.421391,TX01383,6982.35,BANK_DECLINE,0.5497,CREATE_PAYMENT_LINK,ALLOWED,Bank decline with 54.97% predicted recovery probability. A payment link provides an alternative payment path without blindly retrying the decline.,True,Payment link created successfully. Transaction escalated to merchant.,ESCALATED,0.0,False,0
2026-09-03T23:13:32.433426,TX01387,14846.61,INSUFFICIENT_FUNDS,0.4575,ESCALATE,ALLOWED,Insufficient funds detected. Automated collection is intentionally avoided and the transaction is escalated.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,0
2026-09-03T23:13:32.445397,TX01388,1403.12,INSUFFICIENT_FUNDS,0.3451,ESCALATE,ALLOWED,Insufficient funds detected. Automated collection is intentionally avoided and the transaction is escalated.,True,Transaction escalated to merchant.,ESCALATED,0.0,True,1
2026-09-03T23:13:32.458392,TX01394,5489.24,EXPIRED_CARD,0.0914,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:32.470393,TX01398,11479.17,INSUFFICIENT_FUNDS,0.2115,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:32.482391,TX01411,3527.82,EXPIRED_CARD,0.0925,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:32.492421,TX01422,8872.44,EXPIRED_CARD,0.1495,ESCALATE,ALLOWED,Expired card detected. The payment method must be updated before recovery.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,1
2026-09-03T23:13:32.501419,TX01423,12579.78,BANK_DECLINE,0.5433,CREATE_PAYMENT_LINK,ALLOWED,Bank decline with 54.33% predicted recovery probability. A payment link provides an alternative payment path without blindly retrying the decline.,True,Payment link created successfully.,SUCCESS,12579.78,True,0
2026-09-03T23:13:32.509942,TX01426,4726.67,EXPIRED_CARD,0.0868,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:32.518956,TX01434,5428.02,TIMEOUT,0.6514,CREATE_PAYMENT_LINK,ALLOWED,Timeout with 65.14% predicted recovery probability. A payment link provides a safer recovery path.,True,Payment link created successfully.,SUCCESS,5428.02,True,1
2026-09-03T23:13:32.530943,TX01444,10080.29,BANK_DECLINE,0.4662,ESCALATE,ALLOWED,Bank decline with 46.62% predicted recovery probability. Merchant/customer intervention is recommended.,True,Transaction escalated to merchant.,ESCALATED,0.0,True,0
2026-09-03T23:13:32.541946,TX01453,1711.82,TIMEOUT,0.7402,RETRY_PAYMENT,ALLOWED,Timeout with 74.02% predicted recovery probability. Automatic retry is permitted.,True,Payment retry succeeded.,SUCCESS,1711.82,True,1
2026-09-03T23:13:32.553952,TX01458,13203.74,INSUFFICIENT_FUNDS,0.3091,ESCALATE,ALLOWED,Insufficient funds detected. Automated collection is intentionally avoided and the transaction is escalated.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,1
2026-09-03T23:13:32.565955,TX01465,9703.12,TIMEOUT,0.6491,CREATE_PAYMENT_LINK,ALLOWED,Timeout with 64.91% predicted recovery probability. A payment link provides a safer recovery path.,True,Payment link created successfully. Transaction escalated to merchant.,ESCALATED,0.0,False,1
2026-09-03T23:13:32.577952,TX01471,10315.41,INSUFFICIENT_FUNDS,0.4706,ESCALATE,ALLOWED,Insufficient funds detected. Automated collection is intentionally avoided and the transaction is escalated.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,0
2026-09-03T23:13:32.587958,TX01472,9964.74,BANK_DECLINE,0.2094,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:32.599964,TX01477,13430.35,TIMEOUT,0.6931,CREATE_PAYMENT_LINK,ALLOWED,Timeout with 69.31% predicted recovery probability. A payment link provides a safer recovery path.,True,Payment link created successfully.,SUCCESS,13430.35,True,1
2026-09-03T23:13:32.612450,TX01479,3398.47,INSUFFICIENT_FUNDS,0.2743,ESCALATE,ALLOWED,Insufficient funds detected. Automated collection is intentionally avoided and the transaction is escalated.,True,Transaction escalated to merchant.,ESCALATED,0.0,True,1
2026-09-03T23:13:32.625436,TX01482,1302.69,BANK_DECLINE,0.4178,ESCALATE,ALLOWED,Bank decline with 41.78% predicted recovery probability. Merchant/customer intervention is recommended.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,1
2026-09-03T23:13:32.637457,TX01483,7752.61,BANK_DECLINE,0.5573,CREATE_PAYMENT_LINK,ALLOWED,Bank decline with 55.73% predicted recovery probability. A payment link provides an alternative payment path without blindly retrying the decline.,True,Payment link created successfully. Transaction escalated to merchant.,ESCALATED,0.0,False,0
2026-09-03T23:13:32.650440,TX01485,2639.94,INSUFFICIENT_FUNDS,0.336,ESCALATE,ALLOWED,Insufficient funds detected. Automated collection is intentionally avoided and the transaction is escalated.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,1
2026-09-03T23:13:32.662447,TX01486,12185.77,INSUFFICIENT_FUNDS,0.4513,ESCALATE,ALLOWED,Insufficient funds detected. Automated collection is intentionally avoided and the transaction is escalated.,True,Transaction escalated to merchant.,ESCALATED,0.0,True,0
2026-09-03T23:13:32.674441,TX01487,6474.83,NETWORK_ERROR,0.6947,CREATE_PAYMENT_LINK,ALLOWED,Network failure with 69.47% predicted recovery probability. A payment link is safer than an automatic retry.,True,Payment link created successfully. Transaction escalated to merchant.,ESCALATED,0.0,False,1
2026-09-03T23:13:32.685436,TX01490,8734.56,NETWORK_ERROR,0.7386,RETRY_PAYMENT,ALLOWED,Network failure with 73.86% predicted recovery probability. Automatic retry is permitted.,True,Payment retry succeeded.,SUCCESS,8734.56,True,1
2026-09-03T23:13:32.696454,TX01498,12083.46,TIMEOUT,0.702,RETRY_PAYMENT,ALLOWED,Timeout with 70.20% predicted recovery probability. Automatic retry is permitted.,True,Payment retry succeeded.,SUCCESS,12083.46,True,1
2026-09-03T23:13:32.708998,TX01500,5164.52,EXPIRED_CARD,0.1187,ESCALATE,ALLOWED,Expired card detected. The payment method must be updated before recovery.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,1
2026-09-03T23:13:32.720991,TX01508,1216.23,NETWORK_ERROR,0.6602,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:32.731995,TX01511,4276.47,NETWORK_ERROR,0.7731,RETRY_PAYMENT,ALLOWED,Network failure with 77.31% predicted recovery probability. Automatic retry is permitted.,True,Payment retry succeeded.,SUCCESS,4276.47,True,1
2026-09-03T23:13:32.745001,TX01513,687.4,EXPIRED_CARD,0.0987,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:32.756992,TX01526,12923.77,INSUFFICIENT_FUNDS,0.2603,ESCALATE,ALLOWED,Insufficient funds detected. Automated collection is intentionally avoided and the transaction is escalated.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,1
2026-09-03T23:13:32.769001,TX01529,4412.82,EXPIRED_CARD,0.084,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:32.781990,TX01545,7169.79,NETWORK_ERROR,0.8101,RETRY_PAYMENT,ALLOWED,Network failure with 81.01% predicted recovery probability. Automatic retry is permitted.,True,Payment retry succeeded.,SUCCESS,7169.79,True,0
2026-09-03T23:13:32.794017,TX01546,11638.69,TIMEOUT,0.7113,RETRY_PAYMENT,ALLOWED,Timeout with 71.13% predicted recovery probability. Automatic retry is permitted.,True,Payment retry succeeded.,SUCCESS,11638.69,True,1
2026-09-03T23:13:32.806019,TX01549,6823.99,TIMEOUT,0.6567,CREATE_PAYMENT_LINK,ALLOWED,Timeout with 65.67% predicted recovery probability. A payment link provides a safer recovery path.,True,Payment link created successfully.,SUCCESS,6823.99,True,1
2026-09-03T23:13:32.818131,TX01554,9942.88,NETWORK_ERROR,0.8405,RETRY_PAYMENT,ALLOWED,Network failure with 84.05% predicted recovery probability. Automatic retry is permitted.,True,Payment retry succeeded.,SUCCESS,9942.88,True,0
2026-09-03T23:13:32.831134,TX01557,12786.29,INSUFFICIENT_FUNDS,0.1625,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,True,2
2026-09-03T23:13:32.843128,TX01574,3694.09,INSUFFICIENT_FUNDS,0.416,ESCALATE,ALLOWED,Insufficient funds detected. Automated collection is intentionally avoided and the transaction is escalated.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,0
2026-09-03T23:13:32.856129,TX01576,9903.95,NETWORK_ERROR,0.7436,RETRY_PAYMENT,ALLOWED,Network failure with 74.36% predicted recovery probability. Automatic retry is permitted.,False,Payment retry failed. Transaction escalated to merchant.,ESCALATED,0.0,False,1
2026-09-03T23:13:32.868125,TX01577,3900.68,TIMEOUT,0.5974,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,True,2
2026-09-03T23:13:32.880132,TX01579,8767.37,EXPIRED_CARD,0.2404,ESCALATE,ALLOWED,Expired card detected. The payment method must be updated before recovery.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,0
2026-09-03T23:13:32.893154,TX01597,11099.0,NETWORK_ERROR,0.6115,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:32.904153,TX01603,8235.5,NETWORK_ERROR,0.7577,RETRY_PAYMENT,ALLOWED,Network failure with 75.77% predicted recovery probability. Automatic retry is permitted.,True,Payment retry succeeded.,SUCCESS,8235.5,True,1
2026-09-03T23:13:32.913708,TX01604,8696.13,TIMEOUT,0.8166,RETRY_PAYMENT,ALLOWED,Timeout with 81.66% predicted recovery probability. Automatic retry is permitted.,True,Payment retry succeeded.,SUCCESS,8696.13,True,0
2026-09-03T23:13:32.922681,TX01611,6670.65,INSUFFICIENT_FUNDS,0.1724,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:32.931682,TX01616,14277.24,INSUFFICIENT_FUNDS,0.469,ESCALATE,ALLOWED,Insufficient funds detected. Automated collection is intentionally avoided and the transaction is escalated.,True,Transaction escalated to merchant.,ESCALATED,0.0,True,0
2026-09-03T23:13:32.940682,TX01620,13163.07,BANK_DECLINE,0.2033,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:32.948714,TX01622,6468.03,TIMEOUT,0.5973,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,True,2
2026-09-03T23:13:32.957680,TX01630,4835.11,NETWORK_ERROR,0.8516,RETRY_PAYMENT,ALLOWED,Network failure with 85.16% predicted recovery probability. Automatic retry is permitted.,True,Payment retry succeeded.,SUCCESS,4835.11,True,0
2026-09-03T23:13:32.965680,TX01631,9278.05,BANK_DECLINE,0.4685,ESCALATE,ALLOWED,Bank decline with 46.85% predicted recovery probability. Merchant/customer intervention is recommended.,True,Transaction escalated to merchant.,ESCALATED,0.0,True,0
2026-09-03T23:13:32.973681,TX01632,5199.33,INSUFFICIENT_FUNDS,0.2172,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,True,2
2026-09-03T23:13:32.981682,TX01636,830.3,INSUFFICIENT_FUNDS,0.2383,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
2026-09-03T23:13:32.991680,TX01640,12971.16,NETWORK_ERROR,0.5372,ESCALATE,BLOCKED,Automated recovery blocked because maximum retry limit of 2 has been reached.,True,Transaction escalated to merchant.,ESCALATED,0.0,False,2
